Texas, Average Temperature
Units: Degrees Fahrenheit
Base Period: 1895-2000
Missing: -99
Date,Value,Anomaly
193212,5.0,-7.6
193301,10.4,-0.6
193302,4.2,-9.9
193303,21.8,1.4
193304,25.3,-3.6
193305,35.3,-2.6
193306,49.2,3.0
193307,53.7,1.6
193308,50.3,-0.4
193309,46.2,3.7
193310,33.2,1.2
193311,22.0,1.7
193312,19.2,6.6
193401,16.1,5.1
193402,20.4,6.3
193403,24.2,3.8
193404,31.3,2.4
193405,42.6,4.7
193406,46.4,0.2
193407,54.3,2.2
193408,53.0,2.3
193409,39.2,-3.3
193410,33.5,1.5
193411,22.3,2.0
193412,14.5,1.9
193501,14.7,3.7
193502,15.2,1.1
193503,21.5,1.1
193504,29.2,0.3
193505,36.6,-1.3
193506,45.8,-0.4
193507,53.1,1.0
193508,52.2,1.5
193509,42.6,0.1
193510,31.6,-0.4
193511,19.4,-0.9
193512,13.1,0.5
193601,11.5,0.5
193602,10.7,-3.4
193603,20.9,0.5
193604,29.0,0.1
193605,40.1,2.2
193606,49.7,3.5
193607,54.2,2.1
193608,52.4,1.7
193609,42.3,-0.2
193610,31.2,-0.8
193611,18.2,-2.1
193612,14.4,1.8
193701,-0.8,-11.8
193702,11.2,-2.9
193703,19.2,-1.2
193704,27.6,-1.3
193705,39.0,1.1
193706,46.0,-0.2
193707,53.1,1.0
193708,52.7,2.0
193709,44.4,1.9
193710,33.4,1.4
193711,21.5,1.2
193712,14.5,1.9
193801,13.7,2.7
193802,16.6,2.5
193803,23.9,3.5
193804,28.6,-0.3
193805,37.3,-0.6
193806,47.6,1.4
193807,50.4,-1.7
193808,51.8,1.1
193809,44.8,2.3
193810,33.9,1.9
193811,15.6,-4.7
193812,14.0,1.4
193901,13.5,2.5
193902,4.2,-9.9
193903,20.6,0.2
193904,30.0,1.1
193905,39.0,1.1
193906,45.3,-0.9
193907,52.0,-0.1
193908,49.5,-1.2
193909,46.2,3.7
193910,31.2,-0.8
193911,20.0,-0.3
193912,16.7,4.1
194001,7.8,-3.2
194002,16.5,2.4
194003,23.1,2.7
194004,29.8,0.9
194005,39.2,1.3
194006,47.3,1.1
194007,53.3,1.2
194008,50.0,-0.7
194009,46.8,4.3
194010,34.3,2.3
194011,18.2,-2.1
194012,15.8,3.2
194101,12.6,1.6
194102,17.4,3.3
194103,21.4,1.0
194104,30.0,1.1
194105,41.2,3.3
194106,45.6,-0.6
194107,50.9,-1.2
194108,50.4,-0.3
194109,41.7,-0.8
194110,34.5,2.5
194111,21.2,0.9
194112,15.0,2.4
194201,7.6,-3.4
194202,7.7,-6.4
194203,16.7,-3.7
194204,32.1,3.2
194205,35.9,-2.0
194206,45.7,-0.5
194207,51.0,-1.1
194208,50.1,-0.6
194209,40.9,-1.6
194210,33.0,1.0
194211,21.9,1.6
194212,15.8,3.2
194301,13.0,2.0
194302,16.6,2.5
194303,17.5,-2.9
194304,33.7,4.8
194305,36.7,-1.2
194306,45.9,-0.3
194307,52.3,0.2
194308,53.5,2.8
194309,40.5,-2.0
194310,30.3,-1.7
194311,19.3,-1.0
194312,13.8,1.2
194401,8.8,-2.2
194402,13.9,-0.2
194403,17.8,-2.6
194404,26.6,-2.3
194405,38.1,0.2
194406,45.2,-1.0
194407,50.5,-1.6
194408,49.7,-1.0
194409,40.9,-1.6
194410,33.7,1.7
194411,21.9,1.6
194412,12.2,-0.4
194501,13.5,2.5
194502,18.3,4.2
194503,20.4,0.0
194504,24.9,-4.0
194505,37.5,-0.4
194506,42.6,-3.6
194507,51.4,-0.7
194508,52.1,1.4
194509,40.2,-2.3
194510,32.8,0.8
194511,19.7,-0.6
194512,10.2,-2.4
194601,9.4,-1.6
194602,13.3,-0.8
194603,23.3,2.9
194604,33.9,5.0
194605,35.7,-2.2
194606,46.4,0.2
194607,52.8,0.7
194608,51.4,0.7
194609,42.3,-0.2
194610,31.7,-0.3
194611,18.5,-1.8
194612,18.4,5.8
194701,10.0,-1.0
194702,14.0,-0.1
194703,19.6,-0.8
194704,28.8,-0.1
194705,38.9,1.0
194706,44.4,-1.8
194707,51.8,-0.3
194708,52.6,1.9
194709,44.3,1.8
194710,36.0,4.0
194711,17.1,-3.2
194712,13.6,1.0
194801,9.9,-1.1
194802,11.3,-2.8
194803,13.9,-6.5
194804,30.9,2.0
194805,38.8,0.9
194806,46.7,0.5
194807,50.7,-1.4
194808,50.1,-0.6
194809,44.2,1.7
194810,30.3,-1.7
194811,16.7,-3.6
194812,13.4,0.8
194901,3.7,-7.3
194902,9.8,-4.3
194903,22.1,1.7
194904,30.5,1.6
194905,39.5,1.6
194906,47.0,0.8
194907,52.6,0.5
194908,49.1,-1.6
194909,42.0,-0.5
194910,30.7,-1.3
194911,24.7,4.4
194912,12.5,-0.1
195001,10.2,-0.8
195002,16.8,2.7
195003,19.3,-1.1
195004,28.3,-0.6
195005,34.6,-3.3
195006,45.0,-1.2
195007,50.1,-2.0
195008,47.0,-3.7
195009,43.0,0.5
195010,35.5,3.5
195011,21.3,1.0
195012,17.7,5.1
195101,10.7,-0.3
195102,15.3,1.2
195103,18.1,-2.3
195104,27.9,-1.0
195105,38.8,0.9
195106,42.9,-3.3
195107,52.8,0.7
195108,50.9,0.2
195109,39.9,-2.6
195110,31.5,-0.5
195111,17.4,-2.9
195112,11.6,-1.0
195201,12.9,1.9
195202,12.6,-1.5
195203,16.1,-4.3
195204,29.6,0.7
195205,38.6,0.7
195206,49.3,3.1
195207,51.8,-0.3
195208,51.9,1.2
195209,42.9,0.4
195210,30.0,-2.0
195211,15.6,-4.7
195212,12.1,-0.5
195301,18.9,7.9
195302,13.3,-0.8
195303,22.7,2.3
195304,26.5,-2.4
195305,35.8,-2.1
195306,48.5,2.3
195307,54.3,2.2
195308,50.2,-0.5
195309,42.1,-0.4
195310,33.3,1.3
195311,23.7,3.4
195312,12.2,-0.4
195401,16.3,5.3
195402,21.4,7.3
195403,18.9,-1.5
195404,32.0,3.1
195405,38.9,1.0
195406,46.9,0.7
195407,55.6,3.5
195408,50.5,-0.2
195409,45.4,2.9
195410,33.8,1.8
195411,23.3,3.0
195412,12.6,0.0
195501,9.6,-1.4
195502,6.9,-7.2
195503,17.2,-3.2
195504,27.8,-1.1
195505,38.3,0.4
195506,44.6,-1.6
195507,52.6,0.5
195508,53.2,2.5
195509,42.7,0.2
195510,31.8,-0.2
195511,18.0,-2.3
195512,17.5,4.9
195601,17.2,6.2
195602,9.1,-5.0
195603,18.9,-1.5
195604,27.6,-1.3
195605,40.3,2.4
195606,49.2,3.0
195607,51.1,-1.0
195608,48.4,-2.3
195609,41.6,-0.9
195610,32.5,0.5
195611,16.3,-4.0
195612,13.2,0.6
195701,10.6,-0.4
195702,20.0,5.9
195703,21.7,1.3
195704,27.6,-1.3
195705,37.3,-0.6
195706,45.8,-0.4
195707,53.2,1.1
195708,51.8,1.1
195709,39.1,-3.4
195710,35.3,3.3
195711,18.8,-1.5
195712,16.1,3.5
195801,11.0,0.0
195802,19.3,5.2
195803,18.2,-2.2
195804,27.1,-1.8
195805,41.1,3.2
195806,47.8,1.6
195807,50.2,-1.9
195808,51.8,1.1
195809,44.1,1.6
195810,32.1,0.1
195811,20.6,0.3
195812,17.7,5.1
195901,11.9,0.9
195902,15.0,0.9
195903,19.3,-1.1
195904,27.8,-1.1
195905,39.0,1.1
195906,49.0,2.8
195907,50.6,-1.5
195908,52.0,1.3
195909,41.1,-1.4
195910,30.9,-1.1
195911,18.3,-2.0
195912,16.4,3.8
196001,9.5,-1.5
196002,8.3,-5.8
196003,20.6,0.2
196004,30.5,1.6
196005,36.9,-1.0
196006,46.9,0.7
196007,51.2,-0.9
196008,49.8,-0.9
196009,44.3,1.8
196010,33.2,1.2
196011,21.4,1.1
196012,12.5,-0.1
196101,9.6,-1.4
196102,16.4,2.3
196103,22.5,2.1
196104,27.4,-1.5
196105,38.3,0.4
196106,47.3,1.1
196107,51.6,-0.5
196108,52.7,2.0
196109,39.4,-3.1
196110,31.0,-1.0
196111,18.9,-1.4
196112,9.8,-2.8
196201,5.0,-6.0
196202,17.9,3.8
196203,16.0,-4.4
196204,31.3,2.4
196205,38.5,0.6
196206,45.5,-0.7
196207,50.8,-1.3
196208,48.6,-2.1
196209,42.6,0.1
196210,33.8,1.8
196211,23.9,3.6
196212,15.6,3.0
196301,3.2,-7.8
196302,18.6,4.5
196303,20.3,-0.1
196304,30.0,1.1
196305,40.1,2.2
196306,46.9,0.7
196307,54.1,2.0
196308,53.1,2.4
196309,46.8,4.3
196310,37.8,5.8
196311,22.8,2.5
196312,10.4,-2.2
196401,9.4,-1.6
196402,8.1,-6.0
196403,14.5,-5.9
196404,28.0,-0.9
196405,38.4,0.5
196406,45.5,-0.7
196407,54.3,2.2
196408,49.3,-1.4
196409,42.3,-0.2
196410,31.1,-0.9
196411,20.7,0.4
196412,13.4,0.8
196501,16.1,5.1
196502,11.2,-2.9
196503,13.0,-7.4
196504,30.7,1.8
196505,37.8,-0.1
196506,45.9,-0.3
196507,52.9,0.8
196508,49.0,-1.7
196509,39.8,-2.7
196510,33.0,1.0
196511,25.9,5.6
196512,16.6,4.0
196601,7.2,-3.8
196602,9.4,-4.7
196603,20.9,0.5
196604,27.4,-1.5
196605,38.2,0.3
196606,46.5,0.3
196607,55.3,3.2
196608,49.8,-0.9
196609,43.4,0.9
196610,30.7,-1.3
196611,23.6,3.3
196612,12.1,-0.5
196701,14.0,3.0
196702,14.8,0.7
196703,24.5,4.1
196704,29.5,0.6
196705,35.9,-2.0
196706,45.5,-0.7
196707,53.1,1.0
196708,49.4,-1.3
196709,42.7,0.2
196710,32.2,0.2
196711,20.6,0.3
196712,9.6,-3.0
196801,9.4,-1.6
196802,16.0,1.9
196803,20.5,0.1
196804,25.4,-3.5
196805,35.7,-2.2
196806,46.6,0.4
196807,51.8,-0.3
196808,49.0,-1.7
196809,39.6,-2.9
196810,32.4,0.4
196811,19.6,-0.7
196812,10.6,-2.0
196901,16.5,5.5
196902,15.0,0.9
196903,14.4,-6.0
196904,31.4,2.5
196905,40.4,2.5
196906,44.5,-1.7
196907,54.0,1.9
196908,53.3,2.6
196909,45.2,2.7
196910,28.9,-3.1
196911,19.8,-0.5
196912,16.0,3.4
197001,12.5,1.5
197002,17.6,3.5
197003,17.9,-2.5
197004,24.6,-4.3
197005,37.7,-0.2
197006,45.5,-0.7
197007,52.8,0.7
197008,52.8,2.1
197009,40.2,-2.3
197010,28.6,-3.4
197011,22.8,2.5
197012,14.3,1.7
197101,14.1,3.1
197102,14.6,0.5
197103,18.9,-1.5
197104,28.2,-0.7
197105,35.8,-2.1
197106,46.6,0.4
197107,51.4,-0.7
197108,51.3,0.6
197109,39.0,-3.5
197110,31.3,-0.7
197111,20.7,0.4
197112,13.0,0.4
197201,11.4,0.4
197202,16.6,2.5
197203,24.6,4.2
197204,30.0,1.1
197205,37.1,-0.8
197206,48.4,2.2
197207,51.0,-1.1
197208,50.3,-0.4
197209,43.7,1.2
197210,35.8,3.8
197211,17.2,-3.1
197212,7.6,-5.0
197301,7.6,-3.4
197302,13.0,-1.1
197303,21.8,1.4
197304,24.9,-4.0
197305,37.2,-0.7
197306,45.2,-1.0
197307,51.1,-1.0
197308,50.8,0.1
197309,41.3,-1.2
197310,32.5,0.5
197311,22.5,2.2
197312,13.6,1.0
197401,7.8,-3.2
197402,10.7,-3.4
197403,24.7,4.3
197404,27.8,-1.1
197405,38.7,0.8
197406,46.7,0.5
197407,52.7,0.6
197408,47.6,-3.1
197409,39.5,-3.0
197410,34.9,2.9
197411,21.0,0.7
197412,10.4,-2.2
197501,10.5,-0.5
197502,12.0,-2.1
197503,19.9,-0.5
197504,25.9,-3.0
197505,35.8,-2.1
197506,44.0,-2.2
197507,52.5,0.4
197508,49.2,-1.5
197509,40.5,-2.0
197510,30.2,-1.8
197511,17.8,-2.5
197512,15.8,3.2
197601,10.2,-0.8
197602,19.2,5.1
197603,18.1,-2.3
197604,30.1,1.2
197605,37.9,0.0
197606,44.6,-1.6
197607,52.8,0.7
197608,49.2,-1.5
197609,43.6,1.1
197610,28.0,-4.0
197611,18.4,-1.9
197612,12.2,-0.4
197701,8.0,-3.0
197702,16.1,2.0
197703,18.3,-2.1
197704,31.5,2.6
197705,39.6,1.7
197706,49.7,3.5
197707,54.1,2.0
197708,52.1,1.4
197709,44.7,2.2
197710,32.3,0.3
197711,22.5,2.2
197712,17.8,5.2
197801,12.8,1.8
197802,14.2,0.1
197803,24.4,4.0
197804,31.2,2.3
197805,37.0,-0.9
197806,47.5,1.3
197807,52.6,0.5
197808,48.6,-2.1
197809,42.8,0.3
197810,32.2,0.2
197811,22.4,2.1
197812,6.6,-6.0
197901,3.4,-7.6
197902,12.1,-2.0
197903,22.3,1.9
197904,29.3,0.4
197905,37.7,-0.2
197906,45.5,-0.7
197907,52.1,0.0
197908,49.7,-1.0
197909,43.8,1.3
197910,33.6,1.6
197911,15.2,-5.1
197912,14.2,1.6
198001,13.8,2.8
198002,17.2,3.1
198003,19.1,-1.3
198004,26.8,-2.1
198005,37.6,-0.3
198006,47.0,0.8
198007,53.9,1.8
198008,50.6,-0.1
198009,43.3,0.8
198010,30.1,-1.9
198011,21.0,0.7
198012,21.4,8.8
198101,16.2,5.2
198102,15.1,1.0
198103,23.0,2.6
198104,33.3,4.4
198105,38.7,0.8
198106,49.2,3.0
198107,54.1,2.0
198108,50.9,0.2
198109,45.2,2.7
198110,33.9,1.9
198111,24.8,4.5
198112,16.0,3.4
198201,11.2,0.2
198202,12.3,-1.8
198203,22.9,2.5
198204,26.6,-2.3
198205,37.5,-0.4
198206,44.4,-1.8
198207,52.0,-0.1
198208,53.9,3.2
198209,45.1,2.6
198210,30.5,-1.5
198211,19.6,-0.7
198212,14.6,2.0
198301,16.0,5.0
198302,18.6,4.5
198303,23.5,3.1
198304,25.2,-3.7
198305,35.3,-2.6
198306,44.8,-1.4
198307,53.1,1.0
198308,54.5,3.8
198309,44.6,2.1
198310,33.6,1.6
198311,21.9,1.6
198312,9.1,-3.5
198401,6.5,-4.5
198402,12.9,-1.2
198403,19.7,-0.7
198404,25.7,-3.2
198405,39.9,2.0
198406,46.2,0.0
198407,53.7,1.6
198408,52.6,1.9
198409,42.8,0.3
198410,31.0,-1.0
198411,21.7,1.4
198412,16.0,3.4
198501,10.0,-1.0
198502,10.0,-4.1
198503,22.9,2.5
198504,31.8,2.9
198505,40.3,2.4
198506,46.7,0.5
198507,53.4,1.3
198508,50.4,-0.3
198509,41.0,-1.5
198510,32.2,0.2
198511,20.0,-0.3
198512,12.5,-0.1
198601,18.0,7.0
198602,19.4,5.3
198603,26.6,6.2
198604,31.5,2.6
198605,37.2,-0.7
198606,48.9,2.7
198607,52.2,0.1
198608,51.0,0.3
198609,42.5,0.0
198610,32.1,0.1
198611,22.0,1.7
198612,14.0,1.4
198701,12.4,1.4
198702,18.7,4.6
198703,19.5,-0.9
198704,29.9,1.0
198705,40.6,2.7
198706,47.7,1.5
198707,51.6,-0.5
198708,50.2,-0.5
198709,41.3,-1.2
198710,32.5,0.5
198711,21.8,1.5
198712,13.0,0.4
198801,6.9,-4.1
198802,14.3,0.2
198803,18.9,-1.5
198804,29.2,0.3
198805,38.2,0.3
198806,50.4,4.2
198807,52.6,0.5
198808,52.3,1.6
198809,41.5,-1.0
198810,34.5,2.5
198811,22.1,1.8
198812,12.3,-0.3
198901,10.7,-0.3
198902,10.2,-3.9
198903,24.4,4.0
198904,31.8,2.9
198905,39.9,2.0
198906,45.6,-0.6
198907,53.6,1.5
198908,50.5,-0.2
198909,43.0,0.5
198910,31.7,-0.3
198911,22.2,1.9
198912,10.9,-1.7
199001,13.8,2.8
199002,15.5,1.4
199003,24.7,4.3
199004,31.8,2.9
199005,36.6,-1.3
199006,48.9,2.7
199007,52.2,0.1
199008,50.1,-0.6
199009,47.0,4.5
199010,32.1,0.1
199011,23.4,3.1
199012,7.3,-5.3
199101,9.5,-1.5
199102,17.7,3.6
199103,22.3,1.9
199104,28.4,-0.5
199105,39.2,1.3
199106,48.1,1.9
199107,52.0,-0.1
199108,51.6,0.9
199109,43.1,0.6
199110,31.9,-0.1
199111,19.7,-0.6
199112,14.2,1.6
199201,11.8,0.8
199202,19.5,5.4
199203,25.5,5.1
199204,33.4,4.5
199205,40.9,3.0
199206,45.9,-0.3
199207,50.5,-1.6
199208,49.5,-1.2
199209,43.2,0.7
199210,34.1,2.1
199211,17.6,-2.7
199212,10.7,-1.9
199301,12.8,1.8
199302,14.5,0.4
199303,23.5,3.1
199304,29.2,0.3
199305,39.1,1.2
199306,45.4,-0.8
199307,50.9,-1.2
199308,50.4,-0.3
199309,40.4,-2.1
199310,31.3,-0.7
199311,16.6,-3.7
199312,14.2,1.6
199401,13.8,2.8
199402,13.1,-1.0
199403,23.8,3.4
199404,30.1,1.2
199405,41.1,3.2
199406,50.1,3.9
199407,51.5,-0.6
199408,53.2,2.5
199409,44.0,1.5
199410,33.1,1.1
199411,20.3,0.0
199412,17.1,4.5
199501,15.3,4.3
199502,20.9,6.8
199503,23.3,2.9
199504,27.1,-1.8
199505,36.1,-1.8
199506,44.6,-1.6
199507,50.5,-1.6
199508,53.6,2.9
199509,43.4,0.9
199510,30.3,-1.7
199511,24.1,3.8
199512,16.6,4.0
199601,10.9,-0.1
199602,16.7,2.6
199603,19.6,-0.8
199604,29.1,0.2
199605,41.0,3.1
199606,48.3,2.1
199607,53.6,1.5
199608,51.3,0.6
199609,42.3,-0.2
199610,31.5,-0.5
199611,22.3,2.0
199612,14.9,2.3
199701,12.8,1.8
199702,14.9,0.8
199703,22.7,2.3
199704,25.5,-3.4
199705,38.5,0.6
199706,48.0,1.8
199707,52.1,0.0
199708,51.8,1.1
199709,46.6,4.1
199710,31.7,-0.3
199711,20.5,0.2
199712,13.8,1.2
199801,16.3,5.3
199802,18.6,4.5
199803,20.6,0.2
199804,27.6,-1.3
199805,39.4,1.5
199806,44.1,-2.1
199807,55.2,3.1
199808,51.8,1.1
199809,47.4,4.9
199810,34.0,2.0
199811,25.8,5.5
199812,13.4,0.8
199901,17.9,6.9
199902,18.9,4.8
199903,24.8,4.4
199904,27.7,-1.2
199905,37.0,-0.9
199906,45.7,-0.5
199907,54.5,2.4
199908,52.4,1.7
199909,41.3,-1.2
199910,31.1,-0.9
199911,25.1,4.8
199912,15.2,2.6
200001,17.2,6.2
200002,21.1,7.0
200003,24.2,3.8
200004,31.0,2.1
200005,40.8,2.9
200006,47.3,1.1
200007,54.1,2.0
200008,53.9,3.2
200009,44.0,1.5
200010,34.2,2.2
200011,15.2,-5.1
200012,13.2,0.6
200101,11.8,0.8
200102,16.6,2.5
200103,24.2,3.8
200104,32.1,3.2
200105,39.9,2.0
200106,47.8,1.6
200107,55.4,3.3
200108,52.1,1.4
200109,44.4,1.9
200110,32.7,0.7
200111,24.4,4.1
200112,13.7,1.1
200201,12.3,1.3
200202,12.2,-1.9
200203,17.0,-3.4
200204,32.1,3.2
200205,37.6,-0.3
200206,50.4,4.2
200207,55.0,2.9
200208,51.2,0.5
200209,44.7,2.2
200210,30.1,-1.9
200211,21.2,0.9
200212,15.4,2.8
200301,18.7,7.7
200302,14.5,0.4
200303,23.9,3.5
200304,31.4,2.5
200305,39.7,1.8
200306,45.7,-0.5
200307,55.6,3.5
200308,53.5,2.8
200309,41.2,-1.3
200310,35.6,3.6
200311,21.3,1.0
200312,15.7,3.1
200401,13.0,2.0
200402,13.7,-0.4
200403,27.0,6.6
200404,31.4,2.5
200405,39.8,1.9
200406,46.0,-0.2
200407,51.4,-0.7
200408,48.6,-2.1
200409,43.3,0.8
200410,34.0,2.0
200411,22.7,2.4
200412,16.0,3.4
200501,19.0,8.0
200502,19.0,4.9
200503,22.0,1.6
200504,29.4,0.5
200505,38.8,0.9
200506,46.0,-0.2
200507,53.3,1.2
200508,50.7,0.0
200509,45.0,2.5
200510,34.6,2.6
200511,24.1,3.8
200512,13.4,0.8
200601,16.4,5.4
200602,13.4,-0.7
200603,21.7,1.3
200604,31.3,2.4
200605,39.9,2.0
200606,49.4,3.2
200607,55.5,3.4
200608,52.2,1.5
200609,39.6,-2.9
200610,32.2,0.2
200611,22.9,2.6
200612,15.3,2.7
200701,6.9,-4.1
200702,16.3,2.2
200703,26.8,6.4
200704,30.1,1.2
200705,39.5,1.6
200706,47.2,1.0
200707,54.6,2.5
200708,54.4,3.7
200709,44.9,2.4
200710,33.3,1.3
200711,23.0,2.7
200712,11.1,-1.5
200801,8.4,-2.6
200802,15.0,0.9
200803,20.1,-0.3
200804,25.9,-3.0
200805,36.3,-1.6
200806,45.5,-0.7
200807,53.5,1.4
200808,51.9,1.2
200809,42.5,0.0
200810,32.9,0.9
200811,25.2,4.9
200812,13.2,0.6
200901,15.5,4.5
200902,18.6,4.5
200903,22.7,2.3
200904,28.7,-0.2
200905,41.1,3.2
200906,46.3,0.1
200907,52.0,-0.1
200908,49.4,-1.3
200909,43.3,0.8
200910,28.5,-3.5
200911,24.1,3.8
200912,8.5,-4.1
201001,13.2,2.2
201002,12.9,-1.2
201003,22.0,1.6
201004,30.1,1.2
201005,36.1,-1.8
201006,48.8,2.6
201007,53.9,1.8
201008,52.0,1.3
201009,44.4,1.9
201010,34.8,2.8
201011,20.1,-0.2
201012,19.3,6.7
201101,10.9,-0.1
201102,10.6,-3.5
201103,24.1,3.7
201104,29.2,0.3
201105,35.8,-2.1
201106,46.9,0.7
201107,55.2,3.1
201108,53.9,3.2
201109,44.0,1.5
201110,32.8,0.8
201111,21.3,1.0
201112,11.9,-0.7
201201,15.8,4.8
201202,15.4,1.3
201203,26.6,6.2
201204,33.6,4.7
201205,39.8,1.9
201206,51.0,4.8
201207,55.6,3.5
201208,52.3,1.6
201209,44.2,1.7
201210,32.0,0.0
201211,24.5,4.2
201212,13.5,0.9
201301,9.1,-1.9
201302,12.6,-1.5
201303,21.0,0.6
201304,26.0,-2.9
201305,38.4,0.5
201306,48.9,2.7
201307,54.2,2.1
201308,52.9,2.2
201309,47.7,5.2
201310,30.9,-1.1
201311,22.5,2.2
201312,10.8,-1.8
201401,13.1,2.1
201402,15.8,1.7
201403,22.1,1.7
201404,29.6,0.7
201405,38.5,0.6
201406,47.0,0.8
201407,54.2,2.1
201408,50.9,0.2
201409,45.7,3.2
201410,35.6,3.6
201411,20.1,-0.2
201412,16.4,3.8
201501,17.3,6.3
201502,19.4,5.3
201503,26.3,5.9
201504,31.1,2.2
201505,38.4,0.5
201506,50.6,4.4
201507,52.9,0.8
201508,52.0,1.3
201509,47.2,4.7
201510,38.2,6.2
201511,21.7,1.4
201512,14.2,1.6
201601,13.2,2.2
201602,19.0,4.9
201603,23.9,3.5
201604,30.6,1.7
201605,37.5,-0.4
201606,50.5,4.3
201607,54.0,1.9
201608,50.4,-0.3
201609,44.7,2.2
201610,36.2,4.2
201611,26.4,6.1
201612,12.8,0.2
201701,14.5,3.5
201702,22.9,8.8
201703,27.9,7.5
201704,30.8,1.9
201705,37.7,-0.2
201706,48.9,2.7
201707,54.7,2.6
201708,50.6,-0.1
201709,45.2,2.7
201710,31.9,-0.1
201711,27.7,7.4
201712,16.3,3.7
201801,15.7,4.7
201802,15.8,1.7
201803,23.3,2.9
201804,29.4,0.5
201805,42.4,4.5
201806,50.1,3.9
201807,54.8,2.7
201808,51.3,0.6
201809,46.5,4.0
201810,33.0,1.0
201811,20.0,-0.3
201812,14.0,1.4
201901,13.4,2.4
201902,12.3,-1.8
201903,21.7,1.3
201904,31.7,2.8
201905,35.3,-2.6
201906,45.7,-0.5
201907,53.8,1.7
201908,53.0,2.3
201909,47.5,5.0
201910,25.5,-6.5
201911,21.6,1.3
201912,16.2,3.6
202001,14.8,3.8
202002,13.4,-0.7
202003,26.1,5.7
202004,28.6,-0.3
202005,40.5,2.6
202006,49.2,3.0
202007,54.1,2.0
202008,53.8,3.1
202009,43.0,0.5
202010,31.0,-1.0
202011,24.6,4.3
202012,13.9,1.3
202101,14.5,3.5
202102,13.0,-1.1
202103,22.8,2.4
202104,28.5,-0.4
202105,39.5,1.6
202106,50.3,4.1
202107,55.3,3.2
202108,52.1,1.4
202109,46.5,4.0
202110,33.5,1.5
202111,26.6,6.3
202112,19.0,6.4
202201,12.8,1.8
202202,10.9,-3.2
202203,20.9,0.5
202204,28.5,-0.4
202205,38.5,0.6
202206,49.3,3.1
202207,55.9,3.8
202208,53.5,2.8
202209,47.0,4.5
202210,33.1,1.1
202211,17.9,-2.4
202212,13.0,0.4
202301,13.7,2.7
202302,12.1,-2.0
202303,18.3,-2.1
202304,27.0,-1.9

Kansas, Minimum Temperature
Units: Degrees Fahrenheit
Base Period: 1895-2000
Missing: -99
Date,Value,Anomaly
189501,12.7,-4.5
189502,12.3,-8.7
189503,27.9,-1.6
189504,42.9,2.4
189505,50.1,-0.9
189506,59.5,-1.3
189507,62.8,-3.0
189508,62.7,-1.6
189509,57.3,2.0
189510,37.4,-5.6
189511,26.5,-2.9
189512,19.9,-0.5
189601,21.0,3.8
189602,22.8,1.8
189603,24.7,-4.8
189604,45.5,5.0
189605,55.4,4.4
189606,60.1,-0.7
189607,65.3,-0.5
189608,63.2,-1.1
189609,52.4,-2.9
189610,39.6,-3.4
189611,24.1,-5.3
189612,25.3,4.9
189701,16.7,-0.5
189702,22.5,1.5
189703,29.0,-0.5
189704,40.2,-0.3
189705,50.0,-1.0
189706,61.2,0.4
189707,65.5,-0.3
189708,61.5,-2.8
189709,57.7,2.4
189710,45.0,2.0
189711,27.2,-2.2
189712,17.8,-2.6
189801,19.9,2.7
189802,22.3,1.3
189803,27.7,-1.8
189804,38.8,-1.7
189805,50.2,-0.8
189806,62.9,2.1
189807,64.2,-1.6
189808,62.9,-1.4
189809,54.3,-1.0
189810,38.2,-4.8
189811,23.8,-5.6
189812,15.5,-4.9
189901,16.1,-1.1
189902,7.4,-13.6
189903,22.6,-6.9
189904,38.4,-2.1
189905,52.3,1.3
189906,61.1,0.3
189907,64.0,-1.8
189908,66.0,1.7
189909,53.0,-2.3
189910,44.7,1.7
189911,34.2,4.8
189912,19.7,-0.7
190001,22.2,5.0
190002,14.8,-6.2
190003,28.4,-1.1
190004,42.8,2.3
190005,52.4,1.4
190006,60.9,0.1
190007,64.6,-1.2
190008,66.2,1.9
190009,57.7,2.4
190010,46.6,3.6
190011,27.7,-1.7
190012,20.7,0.3
190101,17.8,0.6
190102,15.8,-5.2
190103,26.7,-2.8
190104,39.2,-1.3
190105,48.4,-2.6
190106,62.4,1.6
190107,68.7,2.9
190108,64.2,-0.1
190109,55.3,0.0
190110,44.9,1.9
190111,28.9,-0.5
190112,17.6,-2.8
190201,16.1,-1.1
190202,15.8,-5.2
190203,31.9,2.4
190204,39.5,-1.0
190205,55.8,4.8
190206,59.1,-1.7
190207,64.3,-1.5
190208,64.7,0.4
190209,49.9,-5.4
190210,43.2,0.2
190211,33.0,3.6
190212,17.0,-3.4
190301,20.0,2.8
190302,15.2,-5.8
190303,29.3,-0.2
190304,39.4,-1.1
190305,50.3,-0.7
190306,54.9,-5.9
190307,65.3,-0.5
190308,63.2,-1.1
190309,51.8,-3.5
190310,42.0,-1.0
190311,28.8,-0.6
190312,18.4,-2.0
190401,14.8,-2.4
190402,17.6,-3.4
190403,30.0,0.5
190404,36.1,-4.4
190405,50.1,-0.9
190406,58.5,-2.3
190407,63.7,-2.1
190408,61.8,-2.5
190409,55.3,0.0
190410,43.7,0.7
190411,27.8,-1.6
190412,17.9,-2.5
190501,10.4,-6.8
190502,9.2,-11.8
190503,36.9,7.4
190504,38.6,-1.9
190505,49.9,-1.1
190506,62.7,1.9
190507,62.0,-3.8
190508,64.4,0.1
190509,57.8,2.5
190510,39.0,-4.0
190511,30.2,0.8
190512,18.4,-2.0
